Transaction ID,Date,Customer ID,Product_Category,Product Name,Quantity Sold,Unit Price,Total Revenue,Profit,Region
TXN109727,1/25/2023,CUST6124,Solar Panel,Rigid Panel,3,1329,3959.54,1272.81,South America
TXN989406,5/17/2023,CUST5921,Charging Station,Supercharger,5,511,2406.13,943.15,Africa
TXN528584,12/11/2023,CUST5972,Solar Panel,Flexible Panel,10,1047,9951.65,3577.5,South America
TXN198431,6/12/2023,CUST2334,Battery Pack,"Power Bank 10,000mAh",3,195,605.2,132.39,Asia
TXN380134,6/19/2023,CUST3776,Accessory,Extension Cord,1,106,1104.12,1034.81,South America
TXN178905,4/5/2023,CUST3486,Charging Station,Fast Charger,4,503,2207.93,530.08,South America
TXN285820,9/16/2023,CUST4809,EV Charger,Cable Organizer,4,779,3162.16,1172.18,North America
TXN289740,10/14/2023,CUST4002,Battery Pack,"Power Bank 20,000mAh",4,1297,5200.51,1308.62,Asia
TXN588945,8/23/2023,CUST2961,Charging Station,Fast Charger,5,322,1750.28,639.99,South America
TXN470334,4/12/2023,CUST6975,EV Charger,Docking Station,10,794,8529.97,2152.78,South America
TXN253442,11/30/2023,CUST1702,Solar Panel,Rigid Panel,2,360,751.2,305.25,Asia
TXN587080,1/23/2023,CUST5886,Solar Panel,Rigid Panel,1,951,1005.62,391.9,South America
TXN879990,2/28/2023,CUST4016,Solar Panel,Flexible Panel,2,1148,2178.23,908.05,South America
TXN309786,11/21/2023,CUST9317,Battery Pack,"Power Bank 10,000mAh",8,1482,12066.88,5280.94,Africa
TXN292516,2/27/2023,CUST8491,Battery Pack,"Power Bank 20,000mAh",3,354,1131,323.13,Europe
TXN505696,10/4/2023,CUST7454,Battery Pack,"Power Bank 20,000mAh",4,258,999.83,349.1,Asia
TXN836163,6/22/2023,CUST3606,Accessory,Extension Cord,5,282,2422.21,1373.82,North America
TXN314594,5/19/2023,CUST9651,EV Charger,Portable Charger,1,864,892.53,364.59,South America
TXN422761,7/1/2023,CUST8825,Charging Station,Supercharger,2,1415,2572.8,753.25,Europe
TXN289043,7/6/2023,CUST5574,Charging Station,Fast Charger,9,873,8444.1,2850.74,Asia
TXN160395,11/15/2023,CUST3902,EV Charger,Portable Charger,4,297,1129.38,492.46,South America
TXN740907,6/13/2023,CUST5806,Accessory,Adapter,5,50,1268.27,1087.71,North America
TXN810757,9/2/2023,CUST3046,Solar Panel,Rigid Panel,6,170,1062.36,486.83,Europe
TXN921616,2/5/2023,CUST9219,Charging Station,Fast Charger,9,300,2907.92,1234.96,North America
TXN638838,10/31/2023,CUST4212,Charging Station,Supercharger,1,413,397.1,141.55,Africa
TXN123785,5/23/2023,CUST6982,Charging Station,Supercharger,9,1038,9479.47,4536.78,North America
TXN774968,4/5/2023,CUST9399,EV Charger,Wallbox Charger,10,882,8064.31,2124.66,North America
TXN487947,4/22/2023,CUST7270,Battery Pack,"Power Bank 10,000mAh",9,87,801.87,335.26,Asia
TXN680732,9/5/2023,CUST9565,EV Charger,Portable Charger,6,601,3892.55,1051.46,Africa
TXN204085,2/25/2023,CUST7871,Solar Panel,Flexible Panel,2,112,215.21,61.27,Asia
TXN530964,1/7/2023,CUST6620,Charging Station,Fast Charger,5,298,1363.29,559.2,Asia
TXN175137,2/7/2023,CUST7947,Accessory,Charging Cable,3,1245,4399.67,2355.29,North America
TXN732376,11/29/2023,CUST2042,Solar Panel,Rigid Panel,9,1313,12855.07,5369.97,Africa
TXN843796,11/22/2023,CUST6108,Solar Panel,Rigid Panel,7,1279,8698.25,4064.98,Asia
TXN357283,5/27/2023,CUST9359,Accessory,Extension Cord,7,1025,8798.8,2581.58,Asia
TXN918814,11/9/2023,CUST6258,Accessory,Adapter,6,124,1770.87,1217.93,Africa
TXN149667,8/22/2023,CUST8786,Battery Pack,"Power Bank 10,000mAh",1,1328,1197.12,423.29,Europe
TXN711781,2/2/2023,CUST7408,Accessory,Cable Clips,3,1180,4378.85,2448.6,Europe
TXN629648,2/21/2023,CUST9764,Charging Station,Supercharger,1,718,749.07,290.16,South America
TXN881971,6/30/2023,CUST6156,Charging Station,Fast Charger,9,698,5852.89,2002.76,North America
TXN755910,6/5/2023,CUST6866,Solar Panel,Rigid Panel,3,1313,3954.24,1824.66,Europe
TXN680272,7/10/2023,CUST7701,Accessory,Extension Cord,10,923,10807.96,3365.82,North America
TXN175222,1/13/2023,CUST8633,Solar Panel,Rigid Panel,9,1206,10535.54,2841.39,North America
TXN163027,12/10/2023,CUST2014,Accessory,Adapter,4,1427,7078.22,2910.6,Europe
TXN642584,9/15/2023,CUST3523,Accessory,Extension Cord,6,976,6486.3,3706.56,South America
TXN998035,12/28/2023,CUST2362,Charging Station,Supercharger,8,71,579.77,247.86,Africa
TXN324287,11/23/2023,CUST1010,Solar Panel,Flexible Panel,6,1001,5752.64,1994.9,Africa
TXN337240,5/9/2023,CUST5562,EV Charger,Docking Station,2,1399,2562.22,568.75,Europe
TXN403916,6/23/2023,CUST9195,Battery Pack,"Power Bank 10,000mAh",3,760,2206.99,622.82,South America
TXN392996,6/5/2023,CUST1108,Solar Panel,Flexible Panel,2,937,1722.94,711.75,Africa
TXN346909,2/16/2023,CUST7880,Solar Panel,Flexible Panel,3,702,1924.55,631.97,Asia
TXN726470,3/8/2023,CUST1199,EV Charger,Cable Organizer,5,157,842.37,211.29,South America
TXN783374,5/2/2023,CUST8286,EV Charger,Portable Charger,4,665,2571.81,995.43,Africa
TXN975350,3/1/2023,CUST6507,EV Charger,Portable Charger,1,368,389.59,190,Asia
TXN489753,10/5/2023,CUST7799,Accessory,Adapter,1,1377,2252.8,1355.22,North America
TXN575837,9/18/2023,CUST9913,Battery Pack,"Power Bank 20,000mAh",5,633,3271.28,1441.12,Africa
TXN963951,5/18/2023,CUST6012,Solar Panel,Flexible Panel,9,560,4876.96,1710.75,Europe
TXN417888,3/1/2023,CUST9265,Charging Station,Supercharger,3,783,2316.05,1105.44,Asia
TXN374843,11/11/2023,CUST3760,Accessory,Charging Cable,5,417,3208.93,2077,Europe
TXN635972,5/6/2023,CUST7809,Battery Pack,"Power Bank 20,000mAh",10,1414,13595.11,5564.44,Africa
TXN316092,3/12/2023,CUST1106,Accessory,Charging Cable,4,1143,5403.62,2651.58,North America
TXN697520,9/8/2023,CUST9126,Accessory,Extension Cord,7,44,1329.27,1129.16,South America
TXN347718,3/3/2023,CUST1516,Charging Station,Fast Charger,9,1385,11956.15,2443.06,Africa
TXN687492,2/10/2023,CUST1049,Charging Station,Fast Charger,7,753,5617.08,2411.09,Europe
TXN392263,4/27/2023,CUST8131,EV Charger,Wallbox Charger,5,1312,6522.53,1554.18,Africa
TXN465790,3/22/2023,CUST5418,Charging Station,Fast Charger,9,1023,9197.15,3689.8,South America
TXN203640,6/21/2023,CUST7160,Accessory,Adapter,2,855,2735.7,1704.51,Europe
TXN831988,8/25/2023,CUST6486,Battery Pack,"Power Bank 10,000mAh",3,1398,4313.9,1256.49,South America
TXN145911,8/18/2023,CUST2387,Battery Pack,"Power Bank 20,000mAh",7,1080,6918.15,3381.2,Africa
TXN855322,10/20/2023,CUST2536,Accessory,Cable Clips,8,936,7949.87,3360.51,Europe
TXN618219,9/1/2023,CUST1628,Accessory,Adapter,1,348,1336.91,1109.99,Africa
TXN345171,11/26/2023,CUST7961,Charging Station,Fast Charger,10,1317,14190.02,4152.3,South America
TXN997219,6/10/2023,CUST3699,Charging Station,Fast Charger,6,641,4151.7,1210.76,South America
TXN884057,10/15/2023,CUST8648,Solar Panel,Rigid Panel,8,785,6125.09,2158.68,South America
TXN992301,5/23/2023,CUST2692,Accessory,Extension Cord,10,1146,12649.92,4118.36,South America
TXN353471,3/30/2023,CUST2000,Charging Station,Supercharger,1,1436,1440.65,365.81,North America
TXN293884,5/20/2023,CUST5837,Charging Station,Fast Charger,10,1341,14629.43,6273.46,South America
TXN512639,12/11/2023,CUST6238,Solar Panel,Flexible Panel,3,596,1912.54,682.31,Asia
TXN464491,3/21/2023,CUST4357,Battery Pack,"Power Bank 20,000mAh",10,298,3264.85,1267.32,North America
TXN961266,11/18/2023,CUST3509,Battery Pack,"Power Bank 20,000mAh",1,1032,1052.34,312.41,Africa
TXN463193,1/17/2023,CUST2660,Battery Pack,"Power Bank 10,000mAh",1,110,119.3,49,South America
TXN670628,1/2/2023,CUST3178,Accessory,Cable Clips,5,305,2544.38,1581.49,South America
TXN572440,8/11/2023,CUST9846,Solar Panel,Rigid Panel,6,1011,6229.6,1876.95,North America
TXN614706,11/15/2023,CUST7805,EV Charger,Portable Charger,1,256,232.04,51.86,North America
TXN337828,12/16/2023,CUST6504,Solar Panel,Rigid Panel,9,1182,11014.07,4361.89,Europe
TXN182119,11/7/2023,CUST6924,Charging Station,Fast Charger,9,676,6625.39,3022.82,Europe
TXN260102,4/8/2023,CUST4381,EV Charger,Docking Station,7,1011,7505.17,3310.78,North America
TXN600105,9/23/2023,CUST6026,Solar Panel,Rigid Panel,7,385,2529.19,659.9,South America
TXN916770,4/11/2023,CUST9335,Charging Station,Fast Charger,4,413,1494.53,447.54,Asia
TXN784266,3/24/2023,CUST3048,EV Charger,Wallbox Charger,6,1120,6414.12,1581.03,North America
TXN573236,4/14/2023,CUST6865,EV Charger,Cable Organizer,2,100,203.58,80.51,Europe
TXN390516,1/27/2023,CUST3543,Accessory,Extension Cord,8,653,5898.2,3085.9,Africa
TXN922870,1/15/2023,CUST9607,Solar Panel,Flexible Panel,9,31,260.26,81.79,Africa
TXN822179,3/10/2023,CUST1209,Battery Pack,"Power Bank 10,000mAh",2,656,1394.63,552.87,North America
TXN330390,3/2/2023,CUST3965,EV Charger,Wallbox Charger,6,1240,8114.14,2994.11,Asia
TXN110800,12/18/2023,CUST8736,Accessory,Adapter,4,706,4100.06,1668.54,North America
TXN610503,3/21/2023,CUST1981,Solar Panel,Flexible Panel,2,242,450.56,105.7,South America
TXN813606,5/21/2023,CUST4314,Accessory,Charging Cable,4,1217,6002.14,3430.44,Africa
TXN390270,11/19/2023,CUST3222,Charging Station,Fast Charger,9,817,7085.85,1555.05,North America
TXN445430,9/6/2023,CUST9053,EV Charger,Portable Charger,9,810,7546.27,2589.81,Asia
TXN307030,2/6/2023,CUST8333,Charging Station,Supercharger,10,1116,10045.31,3940.14,North America
TXN637221,9/29/2023,CUST8595,Solar Panel,Flexible Panel,2,1153,2411.43,563.03,Europe
TXN196137,5/3/2023,CUST5258,Solar Panel,Flexible Panel,6,114,712.47,272.32,North America
TXN140700,11/18/2023,CUST4352,Accessory,Extension Cord,4,35,1142.88,1068.59,Europe
TXN985874,3/20/2023,CUST6864,Accessory,Extension Cord,6,1314,9528.11,3417.2,Asia
TXN817710,10/10/2023,CUST8510,Battery Pack,"Power Bank 20,000mAh",1,758,704.74,245.21,Europe
TXN163788,6/28/2023,CUST3863,Solar Panel,Flexible Panel,4,1497,6201.32,1355.04,Africa
TXN476143,7/27/2023,CUST9606,Accessory,Adapter,9,1235,11983.49,5436.41,Asia
TXN553473,2/10/2023,CUST2103,Battery Pack,"Power Bank 10,000mAh",1,39,35.31,16.1,South America
TXN510496,5/17/2023,CUST8488,Accessory,Cable Clips,2,1053,3019.13,1798.67,Asia
TXN475283,3/28/2023,CUST8669,Solar Panel,Rigid Panel,2,752,1575.42,351.93,Europe
TXN739950,2/24/2023,CUST5877,Battery Pack,"Power Bank 20,000mAh",7,1335,9034.12,3999.97,Africa
TXN217537,12/26/2023,CUST3108,Solar Panel,Rigid Panel,6,902,4951.86,1367.83,South America
TXN509185,4/15/2023,CUST3185,Solar Panel,Flexible Panel,8,1077,8236.23,1650.71,North America
TXN642238,10/4/2023,CUST3137,Accessory,Cable Clips,2,917,2812.84,1594.76,Asia
TXN931418,1/15/2023,CUST5250,Solar Panel,Rigid Panel,3,918,2678.13,588.11,South America
TXN181733,7/23/2023,CUST7318,Accessory,Extension Cord,6,928,7020.08,3027.33,Asia
TXN761815,9/10/2023,CUST7910,Battery Pack,"Power Bank 10,000mAh",3,131,355.76,173.52,Africa
TXN148188,9/20/2023,CUST4637,Charging Station,Supercharger,3,792,2458.13,635.25,South America
TXN499286,11/7/2023,CUST8275,Battery Pack,"Power Bank 20,000mAh",7,889,6504.46,3004.67,North America
TXN360014,6/4/2023,CUST3343,EV Charger,Docking Station,2,1320,2882.67,954.02,Asia
TXN299945,1/10/2023,CUST5132,Accessory,Charging Cable,6,996,7557.27,3421.46,Europe
TXN135849,4/3/2023,CUST1903,Solar Panel,Flexible Panel,9,1172,10214.21,2496.18,North America
TXN939917,5/19/2023,CUST7263,Charging Station,Fast Charger,2,1204,2583.3,880.01,Asia
TXN402570,4/1/2023,CUST4917,Charging Station,Supercharger,2,798,1575.8,666.24,South America
TXN393423,3/6/2023,CUST3946,Battery Pack,"Power Bank 10,000mAh",9,1394,12689.43,5272.57,South America
TXN683057,6/20/2023,CUST2295,Battery Pack,"Power Bank 10,000mAh",2,832,1689.87,340.57,Asia
TXN270864,2/7/2023,CUST6594,EV Charger,Wallbox Charger,6,546,3113.02,727.83,Europe
TXN220647,1/14/2023,CUST8875,Accessory,Charging Cable,5,667,4539.64,2165.53,North America
TXN718921,10/25/2023,CUST6320,Solar Panel,Flexible Panel,9,970,8611.81,3858.34,Asia
TXN443920,9/28/2023,CUST2120,EV Charger,Docking Station,1,290,271.89,132.85,Asia
TXN106881,10/12/2023,CUST2213,Accessory,Adapter,6,330,3071.07,1813.51,Europe
TXN660365,4/13/2023,CUST4447,EV Charger,Docking Station,9,958,8812.1,3484.85,South America
TXN776625,3/15/2023,CUST6580,Charging Station,Supercharger,9,1402,12835.41,2635.57,South America
TXN661803,7/1/2023,CUST3837,Charging Station,Fast Charger,4,576,2324.28,795.1,Asia
TXN551713,10/12/2023,CUST2151,Accessory,Cable Clips,1,1292,2393.45,1595.29,Asia
TXN598752,12/12/2023,CUST6585,Battery Pack,"Power Bank 20,000mAh",2,899,1967.63,648.51,North America
TXN391456,4/3/2023,CUST7494,Battery Pack,"Power Bank 20,000mAh",9,1133,9695.26,3852.22,Africa
TXN839173,10/22/2023,CUST9585,EV Charger,Docking Station,8,1041,7820.81,3838.14,South America
TXN344818,1/14/2023,CUST3434,Accessory,Adapter,6,183,1998.66,1215.66,North America
TXN400144,4/25/2023,CUST6437,EV Charger,Wallbox Charger,3,1311,4007.54,1404.43,South America
TXN925404,9/4/2023,CUST2044,Battery Pack,"Power Bank 10,000mAh",7,1447,9958.09,3315.28,North America
TXN724431,11/10/2023,CUST3151,EV Charger,Wallbox Charger,1,337,317.24,132.99,South America
TXN711633,9/19/2023,CUST3655,Solar Panel,Flexible Panel,2,1107,2338.89,623.71,Africa
TXN673472,12/12/2023,CUST5063,Accessory,Charging Cable,6,1265,8108.73,3200.8,North America
TXN541715,8/17/2023,CUST3070,Accessory,Extension Cord,10,444,5814.93,2895.6,Europe
TXN531862,9/22/2023,CUST2949,Battery Pack,"Power Bank 10,000mAh",9,349,3089.07,701.42,Europe
TXN951768,7/23/2023,CUST2469,Accessory,Adapter,5,38,1202.73,1062.25,South America
TXN422542,12/28/2023,CUST9679,Battery Pack,"Power Bank 20,000mAh",4,272,1136.21,441.82,South America
TXN868757,5/14/2023,CUST4221,Battery Pack,"Power Bank 10,000mAh",2,928,1748.46,630.61,Asia
TXN160063,10/27/2023,CUST1966,EV Charger,Cable Organizer,5,827,3933.34,990.42,North America
TXN618622,5/9/2023,CUST7772,Accessory,Charging Cable,10,1162,11578.51,3787.26,South America
TXN728838,10/9/2023,CUST9888,Charging Station,Fast Charger,9,99,869.26,309.4,Africa
TXN910901,9/15/2023,CUST4003,Battery Pack,"Power Bank 10,000mAh",1,448,437.58,179.77,Europe
TXN781724,10/30/2023,CUST2579,Solar Panel,Rigid Panel,2,734,1479.3,427.52,Europe
TXN422697,9/1/2023,CUST2056,Battery Pack,"Power Bank 10,000mAh",2,106,194.43,80.95,Europe
TXN264920,3/8/2023,CUST6507,Charging Station,Supercharger,9,400,3757.73,903.34,Europe
TXN390756,7/5/2023,CUST8325,Accessory,Cable Clips,7,1419,9979.94,5390.69,Asia
TXN709558,6/27/2023,CUST2701,Accessory,Charging Cable,5,1277,7431.02,3433.51,South America
TXN977016,11/30/2023,CUST8317,Battery Pack,"Power Bank 20,000mAh",8,98,746.72,177.13,North America
TXN901044,1/28/2023,CUST6391,EV Charger,Portable Charger,4,572,2165.74,976.09,Asia
TXN523958,9/9/2023,CUST7928,EV Charger,Docking Station,3,557,1582.32,593.88,North America
TXN302953,8/20/2023,CUST6886,Charging Station,Supercharger,5,926,4897.45,1689.85,South America
TXN605544,9/22/2023,CUST7358,Battery Pack,"Power Bank 20,000mAh",8,1483,12075.08,3874.01,Asia
TXN714383,2/11/2023,CUST9830,Accessory,Extension Cord,9,513,5998.76,2838.05,Africa
TXN735026,5/26/2023,CUST8735,Charging Station,Supercharger,3,763,2174.79,483.4,Asia
TXN527362,12/22/2023,CUST2011,Accessory,Adapter,7,1378,9956.25,4721.29,Europe
TXN937457,3/8/2023,CUST9297,EV Charger,Docking Station,2,1462,2815.21,882.68,South America
TXN686908,2/6/2023,CUST4127,Solar Panel,Flexible Panel,3,211,609.39,152.94,South America
TXN165766,11/1/2023,CUST9273,Charging Station,Fast Charger,7,468,2960.65,1109.03,North America
TXN328472,2/9/2023,CUST9098,Battery Pack,"Power Bank 20,000mAh",6,916,5321.36,2334.34,Africa
TXN611134,9/17/2023,CUST7351,Solar Panel,Rigid Panel,5,845,3880.88,1572.99,South America
TXN932151,11/5/2023,CUST5084,Battery Pack,"Power Bank 10,000mAh",6,410,2299.14,511.24,Europe
TXN712039,8/22/2023,CUST7815,Solar Panel,Rigid Panel,4,322,1205.83,355.43,Europe
TXN372321,4/30/2023,CUST2427,Accessory,Charging Cable,8,1108,9311.21,3235.13,Africa
TXN389505,11/28/2023,CUST1734,Accessory,Charging Cable,1,765,1800.88,1381.9,South America
TXN932135,3/21/2023,CUST1198,Solar Panel,Rigid Panel,8,241,1890.78,579.15,South America
TXN223726,11/12/2023,CUST6000,Accessory,Charging Cable,6,1302,8072.36,3789.09,Asia
TXN790823,2/5/2023,CUST2011,EV Charger,Cable Organizer,3,742,2035.29,892.83,Asia
TXN476376,5/21/2023,CUST5447,Battery Pack,"Power Bank 10,000mAh",6,805,4909.5,1003.23,North America
TXN586385,12/12/2023,CUST4058,Solar Panel,Flexible Panel,7,324,2405.25,722.41,North America
TXN815712,8/23/2023,CUST1695,Accessory,Adapter,6,237,2411.44,1666.13,Europe
TXN999359,1/16/2023,CUST6610,Battery Pack,"Power Bank 20,000mAh",9,728,7125.99,1946.79,Asia
TXN644003,5/29/2023,CUST7462,Battery Pack,"Power Bank 10,000mAh",2,860,1880.65,697.65,South America
TXN499663,7/27/2023,CUST6734,Accessory,Extension Cord,6,1202,8099.05,3041.14,Asia
TXN550266,12/28/2023,CUST8332,Solar Panel,Rigid Panel,10,1268,13810.35,5398.65,Asia
TXN200269,11/6/2023,CUST4945,EV Charger,Portable Charger,4,426,1756.03,418.51,Africa
TXN623734,8/3/2023,CUST3448,EV Charger,Cable Organizer,4,599,2379.23,853.7,Asia
TXN562989,3/20/2023,CUST3201,Charging Station,Supercharger,2,728,1514.02,344.94,South America
TXN684848,9/29/2023,CUST2483,Solar Panel,Flexible Panel,9,1340,12736.87,4438.34,Asia
TXN983777,2/16/2023,CUST3397,Accessory,Cable Clips,7,723,5770.31,2261.83,South America
TXN354506,12/23/2023,CUST4253,Accessory,Extension Cord,7,976,7612.04,3567.96,Asia
TXN681548,10/4/2023,CUST6473,Solar Panel,Rigid Panel,3,193,590.48,133.7,Asia
TXN938776,8/3/2023,CUST6931,Battery Pack,"Power Bank 20,000mAh",8,1276,9462.43,3946.87,Europe
TXN518600,1/16/2023,CUST2162,Accessory,Extension Cord,2,975,3078.49,1772.91,Europe
TXN499499,10/29/2023,CUST5374,Accessory,Extension Cord,10,1047,11517.94,4899.29,South America
TXN166323,7/10/2023,CUST6442,Solar Panel,Flexible Panel,6,1395,7748.52,3245.44,North America
TXN643450,4/30/2023,CUST1017,Charging Station,Supercharger,3,976,3205.78,720.28,South America
TXN287554,1/11/2023,CUST7226,Accessory,Adapter,8,661,6754.3,2316.98,South America
TXN361430,12/11/2023,CUST9476,Solar Panel,Flexible Panel,3,1404,3917.96,1817.91,North America
TXN631333,1/7/2023,CUST7090,Battery Pack,"Power Bank 10,000mAh",6,531,2983.04,1376.11,Asia
TXN374698,5/12/2023,CUST6987,Battery Pack,"Power Bank 10,000mAh",7,1063,7243.68,3357.13,North America
TXN987100,6/15/2023,CUST7237,Charging Station,Supercharger,8,709,6011.08,2606.18,North America
TXN582546,12/19/2023,CUST5682,EV Charger,Cable Organizer,2,244,471.7,217.71,South America
TXN600940,3/19/2023,CUST9510,Charging Station,Fast Charger,1,167,171.17,60,South America
TXN713862,7/2/2023,CUST1064,Charging Station,Fast Charger,6,1289,7309.91,2697.9,North America
TXN275568,12/26/2023,CUST4139,Charging Station,Fast Charger,9,514,4833.65,1237.88,Africa
TXN104325,11/24/2023,CUST3778,Solar Panel,Flexible Panel,3,751,2099.27,955.28,Europe
TXN862235,2/14/2023,CUST3398,Battery Pack,"Power Bank 10,000mAh",5,1143,5474.65,1777.18,Africa
TXN784399,11/19/2023,CUST9812,Charging Station,Fast Charger,6,813,4462.59,2170.58,Europe
TXN778552,10/30/2023,CUST1108,EV Charger,Cable Organizer,2,678,1324.98,404.29,Asia
TXN945449,8/14/2023,CUST2774,EV Charger,Portable Charger,3,246,790.78,298.43,Europe
TXN262183,1/3/2023,CUST5508,EV Charger,Portable Charger,7,1274,8512.92,2211.16,Asia
TXN779113,10/24/2023,CUST8477,Charging Station,Supercharger,2,1243,2258.94,546.07,South America
TXN242759,12/1/2023,CUST8014,Solar Panel,Flexible Panel,1,579,548.42,146.38,North America
TXN236372,6/16/2023,CUST9404,Accessory,Adapter,3,333,2014.93,1354.27,Europe
TXN210795,3/17/2023,CUST9562,EV Charger,Cable Organizer,7,1376,8841,3424.69,North America
TXN620188,1/6/2023,CUST7204,Solar Panel,Flexible Panel,7,607,4112.88,906.53,Africa
TXN131915,9/4/2023,CUST3048,Solar Panel,Rigid Panel,7,1128,8616.41,3920.59,Europe
TXN685264,9/27/2023,CUST9775,Accessory,Extension Cord,1,586,1568.52,1202.03,South America
TXN114585,7/12/2023,CUST7427,Solar Panel,Flexible Panel,7,338,2553.69,991.97,South America
TXN380959,4/25/2023,CUST1672,EV Charger,Docking Station,5,506,2683.71,1285.22,Asia
TXN688274,7/31/2023,CUST5942,Accessory,Adapter,1,1043,2044.52,1251.51,North America
TXN565147,8/10/2023,CUST6074,Charging Station,Supercharger,1,1372,1294.79,376.6,Africa
TXN150620,7/28/2023,CUST1402,Solar Panel,Flexible Panel,7,1060,7029.99,1840.75,Asia
TXN323238,7/24/2023,CUST5211,Accessory,Extension Cord,4,593,3527.23,2111.89,Europe
TXN360304,11/16/2023,CUST8626,Charging Station,Fast Charger,10,465,4947.54,1591.05,Europe
TXN462296,3/5/2023,CUST8777,Battery Pack,"Power Bank 20,000mAh",1,1436,1548,444.1,Europe
TXN590238,7/15/2023,CUST2668,Accessory,Charging Cable,8,724,7101.61,3036.37,Asia
TXN918435,10/30/2023,CUST8925,Charging Station,Fast Charger,10,624,6801.74,3262.79,Africa
TXN906334,10/22/2023,CUST8796,Battery Pack,"Power Bank 20,000mAh",9,1024,9598.65,2974.06,Africa
TXN769890,5/13/2023,CUST9497,Solar Panel,Rigid Panel,8,1102,9114.52,3981.51,South America
TXN815012,11/4/2023,CUST3357,Accessory,Cable Clips,3,91,1269.95,1088.29,Asia
TXN317887,4/4/2023,CUST5809,Battery Pack,"Power Bank 20,000mAh",4,1283,5121.31,2044.95,North America
TXN389776,5/7/2023,CUST1579,Solar Panel,Rigid Panel,5,320,1643.17,415.53,South America
TXN813755,11/6/2023,CUST1663,Solar Panel,Flexible Panel,6,1005,6051.67,2143.99,South America
TXN560128,4/6/2023,CUST2471,Accessory,Extension Cord,7,197,2294.79,1295.29,Asia
